tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-06-23,BALSU,elenen,orta,25.8,0.21,16.12,1dk,hedef,16.6036,10:02,2.97,5.33,-1.8,18:09,10:01,16.98,15.83
2026-06-23,BRMEN,elenen,tepe,10.6,1.117,19.76,1dk,gun_sonu,19.76,18:08,-0.03,0.0,0.0,18:08,18:08,19.76,19.76
2026-06-23,IHGZT,elenen,orta,10.0,0.204,1.47,1dk,stop,1.4259,10:17,-3.03,1.36,-6.12,10:00,18:08,1.49,1.38
2026-06-23,INGRM,elenen,orta,6.0,0.279,412.75,1dk,gun_sonu,413.0,18:08,0.03,2.6,-0.79,16:38,17:49,423.5,409.5
2026-06-23,KBORU,elenen,tepe,6.3,0.866,26.0,1dk,stop,25.22,10:15,-3.03,0.0,-4.77,10:00,10:20,26.0,24.76
2026-06-23,MOGAN,elenen,tepe,17.5,0.886,15.23,1dk,gun_sonu,15.36,18:09,0.82,0.85,-3.22,18:09,10:00,15.36,14.74
2026-06-23,PAMEL,elenen,orta,5.0,0.286,94.0,1dk,hedef,96.82,10:04,2.97,8.09,-2.13,18:08,10:00,101.6,92.0
2026-06-23,PSDTC,elenen,orta,6.6,0.384,134.7,1dk,hedef,138.741,10:04,2.97,3.19,-3.93,10:04,17:34,139.0,129.4
2026-06-24,BRMEN,elenen,tepe,5.8,1.115,21.72,1dk,gun_sonu,21.72,18:09,-0.03,0.0,0.0,18:09,18:09,21.72,21.72
2026-06-24,INFO,elenen,tepe,5.2,1.183,6.69,1dk,gun_sonu,6.69,18:09,-0.03,0.0,0.0,18:09,18:09,6.69,6.69
2026-06-24,PAMEL,elenen,orta,5.4,0.462,105.0,1dk,hedef,108.15,10:01,2.97,3.43,-11.38,10:02,14:30,108.6,93.05
2026-06-24,SILVR,elenen,orta,6.3,0.516,2.79,1dk,hedef,2.8737,10:08,2.97,6.09,-2.15,10:11,10:04,2.96,2.73
2026-06-25,GOODY,elenen,tepe,18.0,1.105,23.0,1dk,hedef,23.69,10:05,2.97,3.22,-13.52,10:07,18:09,23.74,19.89
2026-06-25,INFO,elenen,tepe,7.0,1.17,7.35,1dk,gun_sonu,7.35,18:09,-0.03,0.0,-4.22,18:09,10:04,7.35,7.04
2026-06-25,INVEO,elenen,orta,9.0,0.206,8.46,1dk,hedef,8.7138,10:11,2.97,7.21,-3.66,10:34,17:52,9.07,8.15
2026-06-25,OSMEN,elenen,orta,27.8,0.536,9.1,1dk,hedef,9.373,10:00,2.97,5.82,-7.58,10:32,14:11,9.63,8.41
2026-06-25,UNLU,elenen,orta,7.7,0.26,14.0,1dk,stop,13.58,13:56,-3.03,1.43,-5.0,10:00,17:56,14.2,13.3
2026-06-26,BALSU,elenen,orta,28.7,0.366,18.48,1dk,hedef,19.0344,10:00,2.97,15.91,-0.05,17:28,17:13,21.42,18.47
2026-06-26,DITAS,elenen,orta,5.4,0.443,31.32,1dk,hedef,32.2596,10:32,2.97,15.39,0.0,17:45,10:38,36.14,31.32
2026-06-26,GLBMD,elenen,orta,8.6,0.701,14.33,1dk,stop,13.9001,10:16,-3.03,4.47,-6.77,10:56,17:51,14.97,13.36
2026-06-26,INFO,elenen,tepe,6.5,0.922,7.0,1dk,hedef,7.21,10:00,2.97,15.43,-0.43,13:45,10:00,8.08,6.97
