tarih,hisse,kat,baseline_tl,kum_ciro_tl,tetik_bar,tetik_saat,giris,mfe_gun_kalan_%,mae_gun_kalan_%,kapanis_gun_%,mfe_5g_%,mae_5g_%,mfe_t1,mae_t1,kapanis_t1,mfe_t2,mae_t2,kapanis_t2,mfe_t3,mae_t3,kapanis_t3,mfe_t5,mae_t5,kapanis_t5
2025-01-24,BVSAN,4.54,58227362.0,264606952.0,2,2025-01-24 11:00,121.3,2.14,-12.2,-10.96,2.14,-13.6,-6.1,-13.6,-8.9,-6.18,-10.14,-9.23,-5.52,-11.79,-9.15,-8.99,-13.52,-12.7
2025-03-11,BVSAN,4.28,112262263.0,480569405.0,3,2025-03-11 12:00,130.3,2.23,-2.15,2.23,7.75,-15.73,7.75,-6.75,-5.22,-1.77,-7.83,-6.6,-6.14,-15.73,-14.04,-12.13,-15.2,-14.2
2026-05-11,BVSAN,4.02,167565783.0,672819967.0,3,2026-05-11 12:00,153.9,6.56,-5.13,-4.81,6.56,-16.44,-9.1,-14.29,-12.02,-5.13,-13.39,-9.88,-0.91,-9.68,-0.91,-10.33,-16.44,-15.85
2024-08-26,BYDNR,6.11,10279990.0,62797629.0,1,2024-08-26 10:00,25.96,0.23,-8.24,-4.08,0.23,-12.56,-2.54,-9.63,-9.32,-8.4,-12.17,-11.48,-9.32,-12.56,-9.32,-4.78,-9.09,-6.93
2024-11-29,BYDNR,5.24,11166375.0,58521482.0,3,2024-11-29 12:00,22.04,0.0,-4.99,0.0,9.8,-4.99,2.99,-1.18,0.36,3.27,-0.64,1.63,5.9,0.82,1.36,9.8,4.45,8.35
2025-05-14,BYDNR,4.81,11582605.0,55721156.0,2,2025-05-14 11:00,21.22,1.6,-2.36,-0.85,1.6,-3.39,1.6,-1.7,-0.57,0.85,-1.23,0.09,0.66,-2.64,-1.6,0.85,-3.39,-0.28
2022-06-10,CASA,4.72,1436546.0,6777975.0,1,2022-06-10 12:00,120.0,0.0,-0.83,-0.83,9.08,-7.5,9.08,4.08,4.08,4.17,-1.67,-1.25,4.17,-1.25,-0.33,3.92,0.17,1.67
2022-06-27,CASA,6.76,2015945.0,13617900.0,2,2022-06-27 13:00,115.0,0.0,0.0,0.0,3.48,0.0,3.48,0.0,3.48,3.48,1.74,1.74,1.74,0.0,1.74,2.7,1.74,1.74
2022-07-06,CASA,4.36,2619093.0,11428125.0,2,2022-07-06 13:00,115.0,1.74,0.0,1.74,2.61,-1.57,1.74,1.74,1.74,2.61,1.74,2.61,0.78,-0.09,-0.09,-1.04,-1.57,-1.57
2022-08-09,CASA,4.16,708304.0,2944920.0,2,2022-08-09 13:00,115.0,0.78,0.0,0.78,8.78,0.0,0.87,0.17,0.87,4.35,1.04,4.35,8.7,8.7,8.7,4.09,0.0,0.0
2022-08-10,CASA,4.35,872538.0,3799243.0,3,2022-08-10 17:00,116.0,0.0,0.0,0.0,7.84,-0.86,3.45,0.17,3.45,7.76,7.76,7.76,7.84,3.45,3.45,2.16,-0.86,-0.86
2023-09-26,CASA,10.42,8148178.0,84879596.0,1,2023-09-26 12:00,102.8,0.0,-8.95,-2.97,7.68,-13.52,6.71,-2.72,6.71,6.71,-3.94,-3.94,-9.44,-13.52,-10.94,7.68,7.68,7.68
2024-11-25,CASA,4.16,1631281.0,6791061.0,3,2024-11-25 17:00,86.9,0.0,0.0,0.0,9.95,-6.39,9.95,5.75,5.81,4.55,1.27,1.27,-2.7,-3.11,-2.7,-2.24,-5.64,-4.49
2024-11-26,CASA,5.83,1929939.0,11259325.0,1,2024-11-26 12:00,95.55,0.0,-3.82,-3.77,0.0,-14.86,-4.92,-7.9,-7.9,-11.51,-11.88,-11.51,-5.81,-14.86,-11.04,-11.2,-13.13,-13.13
2025-03-27,CASA,4.53,1749835.0,7931536.0,1,2025-03-27 12:00,62.1,0.0,0.0,0.0,4.27,-3.86,-2.58,-3.46,-2.58,-1.77,-2.82,-1.77,0.48,-1.37,0.48,-1.37,-3.54,-1.37
2025-05-07,CASA,4.94,1923299.0,9499084.0,0,2025-05-07 09:00,86.5,0.0,0.0,0.0,60.81,0.0,10.0,10.0,10.0,20.92,20.81,20.92,32.95,32.83,32.95,60.81,60.12,60.12
2025-05-08,CASA,5.23,2647022.0,13850034.0,1,2025-05-08 12:00,95.15,0.0,0.0,0.0,46.19,0.0,9.93,9.83,9.93,20.86,20.76,20.86,32.95,32.95,32.95,45.56,31.06,31.06
2025-05-09,CASA,4.54,3498039.0,15893614.0,1,2025-05-09 12:00,104.5,0.1,0.0,0.1,33.11,0.0,10.05,9.95,10.05,21.05,21.05,21.05,33.11,32.54,32.54,7.46,7.46,7.46
2025-05-13,CASA,4.05,5384546.0,21790764.0,3,2025-05-13 17:00,126.5,0.0,0.0,0.0,9.96,-20.08,9.96,9.49,9.49,9.49,-1.42,-1.42,-11.23,-11.23,-11.23,-12.09,-18.66,-12.09
2025-05-14,CASA,5.58,6400042.0,35694269.0,3,2025-05-14 17:00,139.0,0.0,-0.36,-0.36,0.0,-27.99,-0.36,-10.29,-10.29,-19.21,-19.21,-19.21,-27.27,-27.27,-27.27,-20.0,-27.99,-26.55
2025-05-13,CATES,4.48,28628846.0,128319692.0,1,2025-05-13 10:00,33.04,2.91,-6.84,-5.39,5.81,-6.84,-2.72,-6.78,-6.17,2.18,-4.06,-1.76,5.81,-1.63,4.36,-1.03,-5.87,-5.87
2025-06-20,CATES,5.58,40364960.0,225092757.0,2,2025-06-20 11:00,31.38,11.22,-5.04,-4.4,11.22,-10.26,-4.02,-8.48,-8.48,-5.35,-7.33,-7.07,-4.97,-7.78,-7.71,-7.58,-10.26,-9.88
2025-08-13,CATES,4.62,66400448.0,306735933.0,2,2025-08-13 11:00,37.08,9.49,-5.07,-4.96,9.49,-8.36,-5.02,-8.31,-8.14,-6.31,-8.36,-6.9,-3.45,-6.36,-3.99,-2.8,-5.83,-4.31
2026-03-04,CATES,4.74,39981609.0,189669179.0,1,2026-03-04 10:00,41.34,1.5,-6.53,-4.69,20.42,-6.53,2.81,-5.66,-0.77,3.34,-4.74,-2.56,7.16,-4.31,7.16,20.42,11.32,16.5
2026-03-10,CATES,4.67,66758702.0,311642171.0,2,2026-03-10 11:00,47.12,3.4,-0.98,0.76,11.42,-2.33,5.65,-2.33,2.21,10.04,2.29,8.45,11.42,-0.21,4.24,6.22,-0.89,0.0
2024-07-09,CELHA,4.4,9955004.0,43842893.0,2,2024-07-09 11:00,9.3232,9.63,-3.54,9.63,34.36,-3.54,20.57,5.16,20.57,28.97,14.56,18.18,19.41,9.4,11.09,34.36,27.5,34.36
2024-07-10,CELHA,4.86,13727627.0,66675826.0,3,2024-07-10 12:00,10.3791,8.3,-0.76,8.3,32.73,-1.73,15.85,2.91,6.16,7.27,-1.73,-0.21,9.76,-1.31,9.76,32.73,30.38,32.73
2024-10-11,CELHA,4.03,21041649.0,84729075.0,3,2024-10-11 12:00,10.1708,2.12,-7.42,-7.42,2.12,-13.7,-2.12,-13.14,-12.22,-9.68,-12.08,-11.51,-10.73,-13.7,-12.36,-10.03,-13.42,-13.21
2025-01-16,CELHA,4.06,40154809.0,162924469.0,2,2025-01-16 11:00,8.8492,3.65,-3.41,-3.41,3.81,-7.63,-2.6,-7.63,-5.6,3.81,-6.98,-2.27,2.19,-4.87,-4.06,1.06,-2.68,-1.7
2025-06-26,CELHA,4.08,8196461.0,33430920.0,2,2025-06-26 11:00,7.269,2.87,-2.92,-1.93,2.87,-5.24,-1.24,-5.24,-4.5,-2.03,-4.45,-2.77,2.08,-3.31,-1.48,-0.1,-2.47,-2.08
2025-07-22,CELHA,6.97,18708366.0,130411309.0,1,2025-07-22 10:00,9.4669,2.35,-3.19,2.35,40.6,-3.19,12.52,2.66,12.52,23.69,23.69,23.69,36.05,14.82,16.19,40.6,35.42,40.6
2025-07-23,CELHA,4.29,28731305.0,123395951.0,1,2025-07-23 10:00,10.4653,1.78,-7.14,1.78,38.55,-7.14,11.89,11.89,11.89,23.07,3.87,5.11,15.62,7.4,15.62,38.55,20.02,25.18
2025-07-25,CELHA,4.76,38898067.0,185239280.0,2,2025-07-25 11:00,12.08,2.98,-10.02,-8.94,20.03,-10.02,0.17,-6.95,0.17,10.18,6.13,10.18,20.03,3.97,8.44,4.3,-7.2,-6.95
2025-07-30,CELHA,4.61,59589005.0,274462503.0,3,2025-07-30 12:00,13.47,3.41,-6.76,-2.75,3.41,-20.49,-2.52,-12.47,-12.47,-6.46,-16.78,-16.56,-9.8,-20.49,-15.37,-16.11,-20.12,-19.67
2025-11-26,CELHA,4.38,22376692.0,98052575.0,1,2025-11-26 10:00,10.43,0.0,-6.81,0.0,28.28,-6.81,9.97,3.55,9.97,20.23,0.48,6.9,17.55,12.18,17.55,19.65,9.11,9.11
2025-11-28,CELHA,7.8,29914319.0,233387319.0,1,2025-11-28 10:00,11.43,9.71,-8.31,-2.45,17.06,-12.16,7.26,2.36,7.26,17.06,0.87,4.72,9.19,-0.44,-0.44,-2.71,-12.16,-11.81
2025-03-28,CEMAS,4.63,28846992.0,133518491.0,3,2025-03-28 12:00,3.23,1.55,-3.1,1.55,34.67,-3.1,11.46,5.57,11.46,21.98,7.74,14.55,20.12,10.22,11.46,34.67,26.32,34.67
2025-04-02,CEMAS,4.4,40328469.0,177573437.0,1,2025-04-02 10:00,3.55,1.41,-3.94,1.41,34.65,-3.94,10.99,-1.97,4.23,9.3,0.28,1.41,11.55,-3.1,11.55,34.65,21.41,21.41
2025-04-03,CEMAS,4.38,52216487.0,228949452.0,2,2025-04-03 11:00,3.74,5.35,-3.74,-1.07,27.81,-8.02,3.74,-4.81,-3.74,5.88,-8.02,5.88,16.31,9.09,16.31,20.05,5.88,10.96
2025-04-09,CEMAS,4.01,93718284.0,375706444.0,2,2025-04-09 11:00,4.65,2.8,-7.31,-7.31,12.47,-14.84,-3.44,-14.84,-10.75,-2.15,-14.84,-8.6,0.43,-7.31,0.43,12.47,-0.65,4.3
2026-03-27,CEMAS,4.32,83506319.0,360791198.0,3,2026-03-27 12:00,5.35,2.8,-6.92,-5.61,2.8,-11.21,-3.18,-10.47,-10.28,-9.16,-11.21,-10.84,-4.11,-10.28,-8.41,-1.31,-8.41,-5.61
2025-04-07,CEMTS,4.26,87107094.0,371289040.0,1,2025-04-07 10:00,13.64,4.69,-4.69,-3.3,6.09,-5.94,4.69,-3.74,-0.59,3.89,-2.57,1.39,6.09,-0.81,0.66,4.84,-5.94,1.91
2025-08-13,CEMZY,4.67,109584132.0,511962571.0,3,2025-08-13 12:00,3.4327,0.0,-2.19,0.0,25.56,-2.19,6.42,0.56,1.27,6.11,0.25,4.48,14.87,3.67,14.87,25.56,16.7,24.24
2025-09-18,CEMZY,4.29,220298717.0,945133749.0,1,2025-09-18 10:00,5.3448,10.46,-0.39,8.89,18.57,-0.39,18.57,9.03,10.92,16.61,9.55,13.15,18.57,11.12,11.12,11.31,7.0,7.0
2026-03-25,CEOEM,4.74,31205059.0,147838938.0,1,2026-03-25 10:00,23.28,9.54,-4.81,-2.58,9.54,-12.11,-0.17,-7.47,-6.36,-5.5,-10.65,-9.71,-7.99,-11.0,-10.65,-9.36,-12.11,-9.71
2026-04-15,CGCAM,4.08,198519402.0,810315905.0,3,2026-04-15 12:00,40.02,1.4,-2.05,-1.55,8.1,-2.05,5.65,-2.05,2.15,7.15,-0.3,5.35,7.8,1.5,6.9,4.95,0.55,3.4
2024-10-16,CMBTN,4.05,61612234.0,249413804.0,3,2024-10-16 12:00,2422.0,2.6,-2.23,-2.23,9.93,-4.62,6.32,-1.11,1.9,9.41,1.36,5.59,9.93,-2.56,-2.52,2.15,-4.62,-3.8
2025-04-15,CMBTN,4.13,82667741.0,341387210.0,3,2025-04-15 12:00,2835.0,2.2,-4.94,-2.56,7.5,-7.94,6.26,-6.35,1.94,7.5,-5.82,-2.65,-0.18,-7.32,-5.47,-3.0,-7.94,-7.85
2026-04-17,CMBTN,4.07,30042997.0,122263560.0,3,2026-04-17 12:00,1985.0,0.0,-5.29,-4.23,0.0,-9.32,-3.38,-5.69,-5.54,-2.32,-6.8,-6.35,-4.89,-9.32,-5.29,-5.49,-8.01,-7.91
2022-07-07,CMENT,4.95,215948.0,1068532.0,3,2022-07-07 17:00,30.7,0.0,-0.33,-0.33,0.98,-8.6,0.98,-0.65,-0.65,-3.91,-6.71,-6.71,-2.21,-7.36,-2.61,-3.26,-4.89,-4.89
2022-07-27,CMENT,4.85,351465.0,1703993.0,3,2022-07-27 17:00,34.1,0.0,0.0,0.0,23.17,0.0,9.97,9.97,9.97,18.18,10.03,10.79,18.77,8.5,18.77,23.11,20.23,20.23
2023-02-07,CMENT,4.59,514577.0,2361629.0,2,2023-02-07 13:00,68.8,0.0,0.0,0.0,23.62,0.0,9.96,9.67,9.96,20.93,20.93,20.93,23.62,18.82,23.62,16.28,16.06,16.06
2023-02-16,CMENT,4.51,719323.0,3244966.0,3,2023-02-16 17:00,83.2,0.0,0.0,0.0,2.22,-22.0,2.22,-1.74,2.22,2.16,0.84,0.84,-3.85,-4.03,-4.03,-21.27,-22.0,-21.27
2023-08-08,CMENT,4.47,1456035.0,6511818.0,1,2023-08-08 12:00,97.9,0.56,0.0,0.56,8.17,-9.45,0.61,-0.92,-0.92,-2.2,-9.09,-9.09,-0.26,-9.45,-0.26,8.17,6.23,8.17
2023-10-24,CMENT,4.28,3879343.0,16589160.0,2,2023-10-24 13:00,243.6,0.0,0.0,0.0,25.66,0.0,8.37,6.77,7.68,7.68,4.27,4.27,3.86,2.63,3.86,25.66,14.24,14.24
2024-02-27,CMENT,4.12,6878727.0,28361120.0,3,2024-02-27 17:00,495.0,0.0,0.0,0.0,0.15,-22.78,0.0,-0.71,-0.71,-1.11,-7.98,-7.98,-8.33,-17.17,-17.17,0.15,-8.84,0.15
2026-01-26,CONSE,4.74,19666145.0,93220178.0,2,2026-01-26 11:00,3.34,2.1,-1.2,2.1,5.09,-5.99,5.09,-1.5,-1.2,2.4,-2.1,-1.8,-1.2,-2.99,-2.1,-0.6,-5.99,-1.5
2024-12-10,COSMO,5.37,24896400.0,133791558.0,2,2024-12-10 11:00,130.0,2.46,-1.54,-0.62,12.92,-5.15,6.15,-5.15,-2.0,1.15,-3.77,-0.15,5.46,-2.31,4.77,10.0,0.15,2.08
2025-07-21,COSMO,4.11,3636320.0,14952621.0,3,2025-07-21 12:00,120.9,1.32,-1.41,1.32,4.22,-5.87,4.22,-2.4,0.08,0.08,-4.05,-0.91,-0.74,-4.8,-1.24,-2.48,-5.87,-2.65
2025-09-19,COSMO,4.13,5872298.0,24244246.0,3,2025-09-19 12:00,168.0,1.01,-1.96,1.01,20.77,-7.74,0.89,-7.74,-6.31,3.04,-6.73,3.04,13.33,6.96,13.33,20.18,12.26,16.9
2024-11-28,CRDFA,4.01,66936265.0,268705435.0,3,2024-11-28 12:00,2.6167,1.78,-2.17,-2.17,1.78,-16.31,-1.27,-10.06,-8.79,-7.39,-13.89,-13.89,-8.66,-14.65,-12.74,-14.01,-16.31,-15.54
2025-10-15,CRDFA,4.85,44093996.0,213948583.0,1,2025-10-15 12:00,13.64,0.0,-2.3,-2.3,0.0,-20.82,-12.02,-12.02,-12.02,-20.77,-20.82,-20.82,-12.9,-19.35,-16.91,-18.13,-18.67,-18.13
2025-10-08,CRFSA,9.6,45293769.0,434932369.0,1,2025-10-08 10:00,119.3,1.42,-7.12,-6.2,11.48,-9.56,-5.2,-9.56,-7.8,-1.93,-8.89,-5.2,4.27,-6.62,4.27,-1.42,-7.54,-5.11
2025-12-12,CRFSA,4.27,71462691.0,304912253.0,3,2025-12-12 12:00,132.3,0.6,-2.12,0.6,0.6,-11.94,0.6,-9.45,-9.45,-7.79,-11.94,-10.13,-6.95,-10.66,-9.98,-5.29,-9.3,-9.07
2025-12-15,CRFSA,5.65,91835245.0,519199530.0,2,2025-12-15 11:00,120.3,1.33,-0.42,-0.42,4.16,-3.16,1.41,-3.16,-1.16,2.33,-1.75,-1.0,2.16,-1.0,0.67,0.5,-2.91,-2.83
2026-04-08,CRFSA,4.42,64514841.0,285109368.0,2,2026-04-08 11:00,153.3,4.04,-1.57,2.41,10.18,-1.57,5.68,0.46,3.33,6.33,-1.5,0.59,9.59,1.3,8.68,10.18,5.02,7.96
2026-04-20,CRFSA,4.23,176175272.0,745057389.0,3,2026-04-20 12:00,173.3,0.98,-0.29,-0.29,0.98,-20.37,-4.79,-10.21,-10.21,-7.67,-12.29,-12.23,-11.19,-15.93,-14.43,-16.73,-20.37,-20.37
2024-12-16,CUSAN,4.39,9172931.0,40253763.0,3,2024-12-16 12:00,22.3,5.74,-0.9,5.74,22.06,-0.9,15.52,2.42,14.53,18.21,12.56,14.98,18.83,13.0,17.31,22.06,17.58,20.18
2024-12-17,CUSAN,4.87,14733029.0,71718074.0,1,2024-12-17 10:00,25.52,0.94,-10.5,0.08,7.76,-10.5,3.29,-1.65,0.47,3.84,-1.25,2.51,5.88,1.1,4.08,7.76,1.72,4.62
2025-08-13,CUSAN,4.62,42132530.0,194737370.0,2,2025-08-13 11:00,29.6,2.91,-6.28,-4.12,22.03,-12.84,-4.73,-12.84,-7.09,2.16,-10.0,2.16,12.36,10.68,12.36,18.72,7.36,16.42
2025-10-15,CUSAN,4.21,25357766.0,106795144.0,2,2025-10-15 11:00,27.82,1.01,-7.69,-6.54,1.01,-13.52,-6.04,-9.85,-9.2,-5.39,-11.36,-10.28,-5.39,-11.07,-9.92,-9.35,-13.52,-13.52
2025-12-02,CUSAN,5.35,11997965.0,64159210.0,1,2025-12-02 10:00,24.08,9.3,-6.23,-5.73,9.3,-8.55,-1.66,-7.64,-7.64,-1.5,-8.55,-4.9,-4.9,-7.81,-7.81,-7.06,-8.06,-7.81
2026-01-13,CUSAN,4.26,9708409.0,41365366.0,2,2026-01-13 11:00,23.94,1.09,-3.01,-2.67,2.34,-6.02,-0.08,-5.93,-5.18,-3.59,-5.85,-4.85,-3.68,-6.02,-5.01,2.34,-2.51,1.34
2026-01-28,CUSAN,4.62,21560511.0,99518594.0,1,2026-01-28 10:00,29.68,0.81,-5.32,0.81,10.85,-10.18,10.85,6.6,10.85,10.58,-0.2,-0.2,-1.95,-10.18,-9.03,9.43,-3.98,-0.74
2026-01-29,CUSAN,4.18,29328675.0,122597235.0,2,2026-01-29 11:00,32.16,2.3,-1.43,2.3,2.3,-17.1,2.05,-7.9,-7.9,-9.51,-17.1,-16.04,-7.65,-15.3,-7.65,-8.96,-13.56,-13.56
2025-02-26,DAGI,4.67,44090168.0,205766728.0,3,2025-02-26 12:00,7.69,0.78,-13.0,-12.87,0.78,-33.55,-7.93,-15.99,-13.0,-11.44,-15.73,-15.08,-12.35,-20.03,-18.21,-24.58,-33.55,-28.87
2025-07-14,DAGI,4.43,38827624.0,172163484.0,1,2025-07-14 10:00,5.74,5.23,-4.01,-3.48,16.55,-5.92,6.1,-5.92,2.09,12.2,4.88,10.63,16.55,5.75,11.5,8.19,-0.87,0.0
2025-07-16,DAGI,4.82,55253094.0,266478284.0,2,2025-07-16 11:00,6.0,1.5,-10.0,-2.33,11.5,-10.0,7.33,0.33,5.83,11.5,1.17,6.67,10.5,2.83,3.33,-2.5,-7.67,-7.5
2025-07-22,DAPGM,5.42,129460259.0,701137582.0,1,2025-07-22 10:00,10.3,4.66,-5.73,2.91,25.05,-5.73,6.6,0.68,2.14,5.44,1.46,2.33,5.44,3.01,3.4,25.05,18.74,25.05
2024-12-02,DARDL,7.88,18179568.0,143235450.0,1,2024-12-02 10:00,2.7017,0.0,-4.26,0.0,8.05,-8.66,8.05,-8.66,-7.45,0.3,-8.36,-3.65,-3.04,-7.6,-6.69,-2.89,-6.69,-5.32
2024-12-03,DARDL,7.66,24910893.0,190853691.0,1,2024-12-03 10:00,2.8167,3.64,-12.39,-11.22,3.64,-12.39,-3.79,-12.1,-7.58,-7.0,-11.37,-10.5,-6.85,-11.66,-9.04,-6.12,-12.1,-7.0
2025-02-26,DARDL,4.05,24878479.0,100756619.0,3,2025-02-26 12:00,1.9914,1.24,-1.65,1.24,4.54,-6.19,4.54,-3.51,-2.06,-1.24,-4.12,-3.92,-2.68,-5.36,-4.95,-3.3,-5.98,-4.74
2025-04-16,DENGE,4.14,36202372.0,149868571.0,3,2025-04-16 12:00,2.3828,5.78,-3.18,-3.18,5.78,-13.01,-1.73,-7.23,-6.94,-6.07,-11.85,-10.12,-4.91,-10.4,-10.12,-8.09,-12.14,-9.83
2025-10-31,DENGE,4.03,84885326.0,342233832.0,3,2025-10-31 12:00,3.54,0.85,-5.65,0.85,10.45,-6.78,10.45,-6.78,-1.69,3.39,-4.8,-1.69,0.85,-3.95,-3.67,3.95,-6.21,-2.26
2024-12-13,DERHL,4.77,78633176.0,374954705.0,1,2024-12-13 10:00,16.33,0.92,-10.59,-7.65,0.92,-15.13,-3.37,-8.14,-7.23,-5.08,-15.13,-14.76,-6.25,-15.0,-6.25,-2.94,-15.06,-12.06
2025-03-18,DERHL,4.12,149635567.0,616673144.0,1,2025-03-18 10:00,41.98,0.0,-13.2,0.0,11.77,-23.06,9.58,0.0,2.91,11.77,0.71,1.0,0.05,-9.1,-9.1,-10.0,-23.06,-10.0
2025-05-14,DERHL,4.59,240685518.0,1105864842.0,3,2025-05-14 12:00,109.3,3.29,-0.91,3.29,37.33,-8.83,13.54,5.86,13.54,24.89,15.37,24.89,37.33,12.44,12.44,-3.93,-8.83,-8.83
2025-05-20,DERHL,4.88,401982653.0,1960904446.0,3,2025-05-20 12:00,122.9,11.47,0.0,0.0,11.47,-40.85,4.72,-9.93,-9.93,-14.56,-18.92,-18.92,-17.33,-27.01,-27.01,-37.35,-40.85,-40.85
2026-01-23,DERHL,5.54,63752718.0,353241731.0,3,2026-01-23 12:00,14.21,5.77,-3.24,2.04,5.77,-3.24,5.0,-1.76,-1.41,0.63,-2.74,-1.2,0.63,-1.9,-0.63,4.36,-1.97,0.42
2024-07-29,DERIM,6.23,22307108.0,138973253.0,1,2024-07-29 10:00,46.88,1.45,-7.76,-5.5,1.45,-24.74,-1.92,-10.96,-10.2,-3.03,-15.7,-13.05,-9.34,-13.35,-12.88,-18.73,-24.74,-23.68
2025-12-30,DERIM,7.2,7116451.0,51229419.0,2,2025-12-30 11:00,36.84,0.0,-5.21,0.0,8.31,-7.55,8.31,-3.85,-0.16,2.61,-1.85,-1.3,2.39,-3.8,-0.54,-0.92,-7.55,-5.16
2025-12-31,DERIM,7.06,9366473.0,66115690.0,1,2025-12-31 10:00,37.84,5.44,-6.4,-2.8,5.44,-9.99,-0.11,-4.44,-3.91,-0.32,-6.34,-3.17,-2.8,-6.29,-5.34,-6.4,-9.88,-6.55
2026-04-15,DERIM,5.08,16237595.0,82420585.0,3,2026-04-15 12:00,39.86,1.91,-1.51,0.15,8.18,-2.06,1.66,-2.06,-1.4,1.61,-2.06,0.85,6.17,-0.7,3.36,4.32,1.25,2.86
2024-09-11,DESA,4.6,12147468.0,55839418.0,1,2024-09-11 10:00,10.65,0.0,-7.18,0.0,4.98,-8.17,4.98,-8.17,-6.71,-4.23,-6.62,-5.16,4.32,-5.16,1.03,4.23,-0.09,0.28
2024-09-12,DESA,4.28,14643383.0,62670350.0,3,2024-09-12 12:00,10.23,1.66,-4.4,-2.88,8.6,-4.4,-0.29,-2.79,-1.27,8.6,-1.27,5.18,7.53,2.25,5.08,8.41,4.99,7.72
2025-01-16,DESA,5.94,11881613.0,70564438.0,1,2025-01-16 10:00,11.25,1.96,-8.62,-7.56,1.96,-13.78,-7.11,-11.02,-9.87,-9.51,-10.76,-10.49,-9.6,-11.29,-11.11,-8.44,-11.73,-11.02
2025-05-09,DESA,9.44,10521759.0,99377927.0,1,2025-05-09 10:00,8.92,3.36,-1.91,-1.01,8.07,-1.91,5.16,-1.57,2.91,3.81,1.23,2.91,8.07,2.47,4.6,3.92,1.57,2.35
2026-03-03,DESPC,4.71,15143467.0,71307687.0,2,2026-03-03 11:00,43.46,0.6,-5.02,-5.02,0.6,-14.27,-4.51,-11.73,-10.26,-8.47,-12.52,-10.12,-9.3,-12.75,-12.1,-7.64,-11.09,-7.64
2025-03-10,DEVA,6.56,30574395.0,200599770.0,1,2025-03-10 10:00,66.3,3.24,-2.26,-2.26,3.24,-3.7,-1.73,-3.39,-3.09,-2.34,-3.7,-3.54,-1.36,-3.39,-1.73,-0.45,-1.36,-1.06
2025-04-28,DGATE,5.93,18396010.0,109154257.0,2,2025-04-28 11:00,64.45,0.39,-2.79,0.39,18.7,-2.79,10.24,3.49,3.57,11.71,0.08,9.46,16.52,10.24,16.37,14.2,1.78,5.9
2025-04-29,DGATE,4.16,26562087.0,110436882.0,2,2025-04-29 11:00,67.95,4.56,-1.77,-1.77,12.58,-5.08,5.96,-5.08,3.83,10.52,4.56,10.38,12.58,0.66,3.09,5.96,-2.8,3.02
2025-07-03,DGATE,4.22,20335414.0,85894710.0,3,2025-07-03 12:00,62.7,0.48,-1.52,-0.32,22.73,-1.52,8.13,-1.2,3.51,9.09,-0.8,7.18,10.69,6.14,7.81,22.73,9.49,21.93
2026-05-08,DGATE,4.08,61341394.0,250072827.0,3,2026-05-08 12:00,107.0,5.89,-3.55,5.89,10.75,-3.55,10.75,2.99,9.25,9.81,4.86,6.54,8.79,-1.68,0.47,4.49,-2.9,-2.34
2025-12-09,DGGYO,4.26,2905608.0,12370882.0,2,2025-12-09 11:00,34.0,1.88,-0.88,1.41,1.88,-5.71,0.53,-4.35,-3.53,-1.18,-5.24,-3.12,-2.06,-5.71,-2.53,-2.65,-5.47,-4.12
2026-04-15,DGGYO,4.07,2947100.0,11991062.0,2,2026-04-15 11:00,32.42,4.5,-5.0,4.26,6.42,-8.7,6.42,-1.54,-1.42,-1.42,-6.29,-2.65,-3.15,-7.09,-4.38,-4.44,-7.46,-5.68
2025-07-22,DGNMO,4.43,16749601.0,74151243.0,3,2025-07-22 12:00,7.01,3.0,-3.0,1.85,5.56,-3.0,3.28,-0.14,0.0,4.71,-0.43,2.85,4.71,2.14,3.99,5.14,2.57,3.0
2026-04-13,DGNMO,10.26,29277027.0,300512846.0,1,2026-04-13 10:00,6.08,0.0,-11.84,0.0,54.11,-11.84,9.87,9.87,9.87,20.72,20.72,20.72,32.73,28.12,32.73,54.11,40.62,44.41
2026-04-20,DGNMO,4.02,60860861.0,244645100.0,2,2026-04-20 11:00,8.88,5.18,-2.59,-1.13,18.24,-3.15,1.35,-3.15,-0.9,9.01,-0.9,9.01,18.24,-0.56,5.97,7.21,-2.03,2.36
2026-04-24,DGNMO,4.12,91342905.0,376188111.0,2,2026-04-24 11:00,10.01,2.4,-11.49,-5.99,2.4,-15.48,-6.39,-12.39,-9.89,-4.9,-13.09,-9.19,-9.09,-14.79,-12.09,-9.39,-13.49,-11.39
2026-06-02,DGNMO,4.07,34382563.0,139995003.0,2,2026-06-02 11:00,9.49,10.96,-1.26,2.32,12.54,-8.01,12.54,-4.64,-2.63,4.85,-8.01,4.32,7.59,-0.95,-0.95,,,
2022-07-26,DIRIT,4.74,86279.0,409117.0,3,2022-07-26 17:00,3.02,0.99,0.0,0.99,25.83,0.0,10.93,1.32,10.93,21.85,21.85,21.85,25.83,21.85,25.5,13.25,5.96,6.29
2022-07-27,DIRIT,6.5,110673.0,719077.0,3,2022-07-27 17:00,3.35,0.0,0.0,0.0,13.43,-5.97,9.85,9.85,9.85,13.43,9.85,13.13,11.94,2.09,2.09,-5.07,-5.97,-5.07
2022-07-28,DIRIT,4.51,149372.0,674408.0,3,2022-07-28 17:00,3.68,0.0,0.0,0.0,3.26,-14.4,3.26,0.0,2.99,1.9,-7.07,-7.07,-7.07,-13.04,-12.77,-7.88,-12.5,-11.14
