mfe,mae,sinyal,kat_gerceklesen,hisse
0.013793104419997482,-0.012413793977998022,False,0.6872446522609895,ISKPL
0.06344827547338028,-0.017241378095692594,False,0.49521621451499503,ISKPL
0.011764706722008578,-0.03267973859218687,False,2.293278553189902,ISKPL
0.0,-0.06622073575443232,True,3.713028057508348,ISKPL
0.09540635960595911,-0.017667845754470113,False,2.013171716217911,ISKPL
0.012265978915048992,-0.0426081350098122,False,0.47771671271128774,ISKPL
0.014046823735380798,-0.09966555181582426,False,0.31331750921666857,ISKPL
0.07607843110169243,-0.01803921693221533,True,6.703034937066265,ISKPL
0.09435421623853579,0.0,False,0.20430846454932433,ISKPL
0.024602027804986992,-0.03328509389320511,False,0.47141702411362196,ISKPL
0.03403330907618085,0.0,False,0.43343799907966163,ISKPL
0.007857143410677114,-0.03428571418507165,False,0.10016493826504183,ISKPL
0.0,-0.05021834152375393,False,0.016677244676098574,ISKPL
0.0007496252408507598,-0.025487255548374832,False,0.47739135534574645,ISKPL
0.0930954239574402,-0.0015515904903818933,False,0.4544237046957598,ISKPL
0.04775687495496217,-0.008683066088218117,False,0.47513955601715596,ISKPL
0.03277545315592412,0.0,False,0.10156604105197198,ISKPL
0.07361111144066523,0.0,False,0.614779977945904,ISKPL
0.011333334131764738,-0.027333332910634445,False,0.16204488439900347,ISKPL
0.007457625246998001,-0.044067797273988574,True,10.324226742086793,ISKPL
0.033910034561588365,-0.022837369418960085,False,0.09496775543845058,ISKPL
0.05952381131512596,-0.0014005603242789322,False,0.03320709925393175,ISKPL
0.0,-0.03056478385876027,False,0.18056774527715955,ISKPL
0.01765105110699472,-0.008825526749183576,False,0.014749471713537795,ISKPL
0.029999999765167207,-0.002666666854532873,False,0.356145578210167,ISKPL
0.018555333623816228,-0.019218026528071586,False,1.5635611988778961,ISKPL
0.019041364733880517,-0.013131977273616813,False,0.88993941619237,ISKPL
0.026229507704462307,-0.02360655901286346,False,2.50474437452735,ISKPL
0.02390180819607224,-0.030361756972176135,False,0.3988214118400908,ISKPL
0.03977272787921682,-0.018308079887115136,False,1.7789841209105983,ISKPL
0.02153846086481126,-0.016000001109855666,False,2.4813909166097528,ISKPL
0.00425273420069705,-0.015188334291029393,False,1.185128033424011,ISKPL
0.015151516218936845,-0.016363635381608455,False,1.453152129923398,ISKPL
0.005934718522711879,-0.026112759409433584,True,4.502226076900791,ISKPL
0.03068592060439701,-0.004211793315035073,False,0.3365415309966156,ISKPL
0.09918319590938207,-0.0005834306125288569,False,1.593234725475108,ISKPL
0.0,0.0,True,20.12987483602571,ISKPL
0.0,-0.15227272679238757,True,38.59550342512544,ISKPL
0.054746650851330125,-0.022131626470930477,True,5.697187143252198,ISKPL
0.0323138232461635,-0.022504306057098744,False,0.04159452162999492,ISKPL
